date,HA,ID_HA,province,POP_2021,ICU,acute_rate7,disch_rate14_LAG3,ward_rate_LAG2
14/11/2021,H.A. SALAMANCA,1706,Salamanca,328242,0,3.571428571,4.569799112,3.960492563
15/11/2021,H.A. SALAMANCA,1706,Salamanca,328242,0,3.571428571,4.265145838,3.655839289
16/11/2021,H.A. SALAMANCA,1706,Salamanca,328242,0,2.409638554,3.960492563,3.351186015
17/11/2021,H.A. SALAMANCA,1706,Salamanca,328242,0,1.204819277,4.569799112,3.351186015
18/11/2021,H.A. SALAMANCA,1706,Salamanca,328242,0,0,4.569799112,2.741879467
19/11/2021,H.A. SALAMANCA,1706,Salamanca,328242,0,0,5.788412208,3.960492563
20/11/2021,H.A. SALAMANCA,1706,Salamanca,328242,0,0,5.483758934,2.741879467
21/11/2021,H.A. SALAMANCA,1706,Salamanca,328242,0,0,6.397718756,3.046532741
22/11/2021,H.A. SALAMANCA,1706,Salamanca,328242,1,1.204819277,7.311678579,3.046532741
23/11/2021,H.A. SALAMANCA,1706,Salamanca,328242,1,2.083333333,6.397718756,4.265145838
24/11/2021,H.A. SALAMANCA,1706,Salamanca,328242,2,3.603603604,6.397718756,5.17910566
25/11/2021,H.A. SALAMANCA,1706,Salamanca,328242,2,4.615384615,6.397718756,6.397718756
26/11/2021,H.A. SALAMANCA,1706,Salamanca,328242,2,5.298013245,6.70237203,7.920985127
27/11/2021,H.A. SALAMANCA,1706,Salamanca,328242,2,6.060606061,6.70237203,7.920985127
28/11/2021,H.A. SALAMANCA,1706,Salamanca,328242,2,6.818181818,7.311678579,8.834944949
29/11/2021,H.A. SALAMANCA,1706,Salamanca,328242,2,7.065217391,7.616331853,6.70237203
30/11/2021,H.A. SALAMANCA,1706,Salamanca,328242,3,7.8125,9.444251497,7.007025305
01/12/2021,H.A. SALAMANCA,1706,Salamanca,328242,3,8.421052632,9.139598223,7.311678579
02/12/2021,H.A. SALAMANCA,1706,Salamanca,328242,3,8.947368421,9.444251497,8.225638401
03/12/2021,H.A. SALAMANCA,1706,Salamanca,328242,3,9.473684211,8.834944949,7.007025305
04/12/2021,H.A. SALAMANCA,1706,Salamanca,328242,2,9,10.05355805,7.616331853
05/12/2021,H.A. SALAMANCA,1706,Salamanca,328242,3,9.134615385,9.444251497,8.530291675
06/12/2021,H.A. SALAMANCA,1706,Salamanca,328242,5,10,8.834944949,9.748904771
07/12/2021,H.A. SALAMANCA,1706,Salamanca,328242,4,10.04366812,8.834944949,9.139598223
08/12/2021,H.A. SALAMANCA,1706,Salamanca,328242,4,10.16949153,10.05355805,10.05355805
09/12/2021,H.A. SALAMANCA,1706,Salamanca,328242,4,10.46025105,10.05355805,10.66286459
10/12/2021,H.A. SALAMANCA,1706,Salamanca,328242,4,10.83333333,9.444251497,8.834944949
11/12/2021,H.A. SALAMANCA,1706,Salamanca,328242,3,11.63793103,12.79543751,8.225638401
12/12/2021,H.A. SALAMANCA,1706,Salamanca,328242,4,12.17391304,13.10009079,8.530291675
13/12/2021,H.A. SALAMANCA,1706,Salamanca,328242,4,12.10762332,13.70939733,7.007025305
14/12/2021,H.A. SALAMANCA,1706,Salamanca,328242,3,12.03703704,13.70939733,8.225638401
15/12/2021,H.A. SALAMANCA,1706,Salamanca,328242,4,12.38095238,13.70939733,8.225638401
16/12/2021,H.A. SALAMANCA,1706,Salamanca,328242,7,13.67924528,14.01405061,8.834944949
17/12/2021,H.A. SALAMANCA,1706,Salamanca,328242,7,15.02347418,14.01405061,7.007025305
18/12/2021,H.A. SALAMANCA,1706,Salamanca,328242,8,17.37089202,14.92801043,7.920985127
19/12/2021,H.A. SALAMANCA,1706,Salamanca,328242,9,19.81132075,14.31870388,7.920985127
20/12/2021,H.A. SALAMANCA,1706,Salamanca,328242,10,22.42990654,14.62335716,5.483758934
21/12/2021,H.A. SALAMANCA,1706,Salamanca,328242,10,24.88687783,17.97454317,6.397718756
22/12/2021,H.A. SALAMANCA,1706,Salamanca,328242,9,26.08695652,16.75593008,7.007025305
23/12/2021,H.A. SALAMANCA,1706,Salamanca,328242,9,26.16033755,16.75593008,8.834944949
24/12/2021,H.A. SALAMANCA,1706,Salamanca,328242,9,26.77824268,17.06058335,8.225638401
25/12/2021,H.A. SALAMANCA,1706,Salamanca,328242,9,26.31578947,15.53731698,9.444251497
26/12/2021,H.A. SALAMANCA,1706,Salamanca,328242,9,25.390625,15.53731698,7.920985127
27/12/2021,H.A. SALAMANCA,1706,Salamanca,328242,9,24.1509434,15.84197025,7.616331853
28/12/2021,H.A. SALAMANCA,1706,Salamanca,328242,9,23.77358491,14.31870388,9.139598223
29/12/2021,H.A. SALAMANCA,1706,Salamanca,328242,10,23.61623616,14.01405061,10.05355805
30/12/2021,H.A. SALAMANCA,1706,Salamanca,328242,9,22.85714286,13.70939733,9.139598223
31/12/2021,H.A. SALAMANCA,1706,Salamanca,328242,11,22.37288136,16.75593008,9.748904771
01/01/2022,H.A. SALAMANCA,1706,Salamanca,328242,11,21.65605096,15.23266371,12.18613096
02/01/2022,H.A. SALAMANCA,1706,Salamanca,328242,12,21.32132132,15.53731698,11.88147769
03/01/2022,H.A. SALAMANCA,1706,Salamanca,328242,14,20.15915119,17.97454317,12.79543751
04/01/2022,H.A. SALAMANCA,1706,Salamanca,328242,14,19.56521739,15.53731698,14.01405061
05/01/2022,H.A. SALAMANCA,1706,Salamanca,328242,13,18.42105263,17.06058335,21.93503574
06/01/2022,H.A. SALAMANCA,1706,Salamanca,328242,12,17.86447639,17.36523662,18.88850299
07/01/2022,H.A. SALAMANCA,1706,Salamanca,328242,14,17.208413,21.02107591,21.63038246
08/01/2022,H.A. SALAMANCA,1706,Salamanca,328242,13,16.51705566,20.71642264,20.71642264
09/01/2022,H.A. SALAMANCA,1706,Salamanca,328242,13,15.81632653,23.15364883,21.93503574
10/01/2022,H.A. SALAMANCA,1706,Salamanca,328242,14,15.39735099,23.15364883,22.54434228
11/01/2022,H.A. SALAMANCA,1706,Salamanca,328242,15,14.87341772,27.72344794,23.15364883
12/01/2022,H.A. SALAMANCA,1706,Salamanca,328242,14,14.5482389,30.76998068,26.80948812
13/01/2022,H.A. SALAMANCA,1706,Salamanca,328242,13,14.0969163,31.37928723,27.1141414
14/01/2022,H.A. SALAMANCA,1706,Salamanca,328242,14,13.67521368,31.07463396,27.72344794
15/01/2022,H.A. SALAMANCA,1706,Salamanca,328242,12,13.15789474,34.1211667,28.94206104
16/01/2022,H.A. SALAMANCA,1706,Salamanca,328242,12,12.56684492,38.69096581,28.33275449
17/01/2022,H.A. SALAMANCA,1706,Salamanca,328242,11,11.91099476,39.90957891,28.94206104
18/01/2022,H.A. SALAMANCA,1706,Salamanca,328242,13,11.41025641,44.17472475,31.37928723
19/01/2022,H.A. SALAMANCA,1706,Salamanca,328242,12,10.97099622,43.5654182,32.59790033
20/01/2022,H.A. SALAMANCA,1706,Salamanca,328242,13,11.09693878,45.08868457,32.59790033
21/01/2022,H.A. SALAMANCA,1706,Salamanca,328242,14,11.12531969,43.26076492,32.29324706
22/01/2022,H.A. SALAMANCA,1706,Salamanca,328242,14,11.38107417,46.30729766,26.20018157
23/01/2022,H.A. SALAMANCA,1706,Salamanca,328242,15,11.88630491,50.87709678,27.72344794
24/01/2022,H.A. SALAMANCA,1706,Salamanca,328242,14,12.38591917,55.14224261,28.33275449
25/01/2022,H.A. SALAMANCA,1706,Salamanca,328242,14,12.6984127,53.31432297,28.02810122
26/01/2022,H.A. SALAMANCA,1706,Salamanca,328242,14,13.4430727,52.70501642,29.55136759
27/01/2022,H.A. SALAMANCA,1706,Salamanca,328242,12,13.56643357,53.92362952,28.94206104
28/01/2022,H.A. SALAMANCA,1706,Salamanca,328242,12,13.53276353,55.14224261,23.45830211
29/01/2022,H.A. SALAMANCA,1706,Salamanca,328242,14,13.80813953,58.7980819,22.23968901
30/01/2022,H.A. SALAMANCA,1706,Salamanca,328242,14,13.72262774,56.97016226,24.37226193
31/01/2022,H.A. SALAMANCA,1706,Salamanca,328242,14,13.90532544,54.53293607,24.06760865
01/02/2022,H.A. SALAMANCA,1706,Salamanca,328242,12,13.87631976,53.61897624,27.41879467
02/02/2022,H.A. SALAMANCA,1706,Salamanca,328242,13,13.56184799,53.61897624,26.80948812
03/02/2022,H.A. SALAMANCA,1706,Salamanca,328242,10,12.82420749,53.31432297,25.59087503
04/02/2022,H.A. SALAMANCA,1706,Salamanca,328242,8,11.92145863,54.53293607,26.20018157
05/02/2022,H.A. SALAMANCA,1706,Salamanca,328242,8,10.92669433,53.00966969,29.85602086
06/02/2022,H.A. SALAMANCA,1706,Salamanca,328242,9,10.19283747,46.91660421,31.37928723
07/02/2022,H.A. SALAMANCA,1706,Salamanca,328242,9,9.439124487,45.69799112,28.94206104
08/02/2022,H.A. SALAMANCA,1706,Salamanca,328242,8,8.689839572,48.74452386,29.85602086
09/02/2022,H.A. SALAMANCA,1706,Salamanca,328242,7,7.804232804,47.83056404,29.85602086
10/02/2022,H.A. SALAMANCA,1706,Salamanca,328242,8,7.58988016,46.91660421,31.98859378
11/02/2022,H.A. SALAMANCA,1706,Salamanca,328242,8,7.755102041,46.30729766,30.46532741
12/02/2022,H.A. SALAMANCA,1706,Salamanca,328242,9,8.077994429,43.5654182,28.94206104
13/02/2022,H.A. SALAMANCA,1706,Salamanca,328242,9,8.345323741,44.47937802,26.50483485
14/02/2022,H.A. SALAMANCA,1706,Salamanca,328242,9,8.605341246,47.52591076,23.45830211
15/02/2022,H.A. SALAMANCA,1706,Salamanca,328242,9,9.233176839,48.13521731,22.84899556
16/02/2022,H.A. SALAMANCA,1706,Salamanca,328242,7,9.688013136,50.26779023,23.45830211
17/02/2022,H.A. SALAMANCA,1706,Salamanca,328242,7,10.05199307,49.65848368,21.02107591
18/02/2022,H.A. SALAMANCA,1706,Salamanca,328242,6,10.09009009,49.35383041,21.32572919
19/02/2022,H.A. SALAMANCA,1706,Salamanca,328242,6,9.888059701,49.65848368,19.49780954
20/02/2022,H.A. SALAMANCA,1706,Salamanca,328242,5,9.404990403,51.48640332,20.41176937
21/02/2022,H.A. SALAMANCA,1706,Salamanca,328242,6,9.145129225,48.43987058,18.58384972
22/02/2022,H.A. SALAMANCA,1706,Salamanca,328242,6,8.669354839,46.61195094,19.49780954
23/02/2022,H.A. SALAMANCA,1706,Salamanca,328242,6,8.659793814,45.39333784,18.88850299
24/02/2022,H.A. SALAMANCA,1706,Salamanca,328242,6,8.704883227,46.00264439,19.80246282
25/02/2022,H.A. SALAMANCA,1706,Salamanca,328242,3,8.482142857,43.5654182,18.27919645
26/02/2022,H.A. SALAMANCA,1706,Salamanca,328242,4,8.653846154,41.73749855,15.53731698
27/02/2022,H.A. SALAMANCA,1706,Salamanca,328242,4,9.138381201,41.43284528,14.31870388
28/02/2022,H.A. SALAMANCA,1706,Salamanca,328242,4,9.375,39.60492563,9.444251497
01/03/2022,H.A. SALAMANCA,1706,Salamanca,328242,2,9.206349206,39.60492563,9.748904771
02/03/2022,H.A. SALAMANCA,1706,Salamanca,328242,1,8.664259928,37.47235272,10.05355805
03/03/2022,H.A. SALAMANCA,1706,Salamanca,328242,1,7.755102041,36.55839289,9.748904771
04/03/2022,H.A. SALAMANCA,1706,Salamanca,328242,0,7.305936073,34.73047325,8.225638401
05/03/2022,H.A. SALAMANCA,1706,Salamanca,328242,0,5.825242718,33.81651343,7.311678579
06/03/2022,H.A. SALAMANCA,1706,Salamanca,328242,0,4.188481675,32.29324706,7.311678579
02/11/2020,H.A. SEGOVIA,1707,Segovia,151440,7,19.69111969,31.69572108,16.50818806
03/11/2020,H.A. SEGOVIA,1707,Segovia,151440,7,20.15810277,29.71473851,17.82884311
04/11/2020,H.A. SEGOVIA,1707,Segovia,151440,6,20.40816327,29.71473851,19.80982567
05/11/2020,H.A. SEGOVIA,1707,Segovia,151440,6,20.85106383,28.39408347,20.4701532
06/11/2020,H.A. SEGOVIA,1707,Segovia,151440,5,19.74789916,28.39408347,17.82884311
07/11/2020,H.A. SEGOVIA,1707,Segovia,151440,7,19.49152542,29.71473851,15.84786054
08/11/2020,H.A. SEGOVIA,1707,Segovia,151440,7,19.31330472,29.05441099,17.82884311
09/11/2020,H.A. SEGOVIA,1707,Segovia,151440,8,20.08733624,29.05441099,15.84786054
10/11/2020,H.A. SEGOVIA,1707,Segovia,151440,8,20.88888889,29.71473851,16.50818806
11/11/2020,H.A. SEGOVIA,1707,Segovia,151440,8,21.49122807,30.37506603,16.50818806
12/11/2020,H.A. SEGOVIA,1707,Segovia,151440,11,22.9787234,31.03539356,17.16851558
13/11/2020,H.A. SEGOVIA,1707,Segovia,151440,9,24.57627119,33.67670365,18.48917063
14/11/2020,H.A. SEGOVIA,1707,Segovia,151440,8,24.4813278,32.3560486,17.16851558
15/11/2020,H.A. SEGOVIA,1707,Segovia,151440,10,25,32.3560486,15.84786054
16/11/2020,H.A. SEGOVIA,1707,Segovia,151440,9,24.70588235,27.73375594,18.48917063
17/11/2020,H.A. SEGOVIA,1707,Segovia,151440,9,24.80620155,27.07342842,19.14949815
18/11/2020,H.A. SEGOVIA,1707,Segovia,151440,9,25.59055118,26.4131009,20.4701532
19/11/2020,H.A. SEGOVIA,1707,Segovia,151440,7,24.59677419,26.4131009,18.48917063
20/11/2020,H.A. SEGOVIA,1707,Segovia,151440,7,23.88663968,27.07342842,15.18753302
21/11/2020,H.A. SEGOVIA,1707,Segovia,151440,6,23.65145228,27.73375594,15.84786054
22/11/2020,H.A. SEGOVIA,1707,Segovia,151440,6,22.84482759,27.07342842,16.50818806
23/11/2020,H.A. SEGOVIA,1707,Segovia,151440,6,22.52252252,26.4131009,15.84786054
24/11/2020,H.A. SEGOVIA,1707,Segovia,151440,6,21.75925926,27.07342842,15.84786054
25/11/2020,H.A. SEGOVIA,1707,Segovia,151440,7,21.02803738,27.73375594,15.84786054
26/11/2020,H.A. SEGOVIA,1707,Segovia,151440,7,21.32701422,27.07342842,16.50818806
27/11/2020,H.A. SEGOVIA,1707,Segovia,151440,7,22.05882353,26.4131009,15.18753302
28/11/2020,H.A. SEGOVIA,1707,Segovia,151440,7,23.23232323,25.75277338,13.86687797
29/11/2020,H.A. SEGOVIA,1707,Segovia,151440,7,24.60732984,26.4131009,11.8858954
30/11/2020,H.A. SEGOVIA,1707,Segovia,151440,7,26.2295082,25.09244585,11.22556788
01/12/2020,H.A. SEGOVIA,1707,Segovia,151440,7,28.16091954,25.75277338,10.56524036
02/12/2020,H.A. SEGOVIA,1707,Segovia,151440,6,29.09090909,26.4131009,9.904912837
03/12/2020,H.A. SEGOVIA,1707,Segovia,151440,7,30.18867925,27.73375594,9.904912837
04/12/2020,H.A. SEGOVIA,1707,Segovia,151440,6,30.12820513,27.73375594,9.904912837
05/12/2020,H.A. SEGOVIA,1707,Segovia,151440,6,30.66666667,24.43211833,9.904912837
06/12/2020,H.A. SEGOVIA,1707,Segovia,151440,6,31.03448276,22.45113576,10.56524036
07/12/2020,H.A. SEGOVIA,1707,Segovia,151440,5,30.28169014,20.4701532,7.923930269
08/12/2020,H.A. SEGOVIA,1707,Segovia,151440,5,29.28571429,21.13048072,7.923930269
09/12/2020,H.A. SEGOVIA,1707,Segovia,151440,4,28.26086957,20.4701532,9.244585314
10/12/2020,H.A. SEGOVIA,1707,Segovia,151440,4,26.08695652,20.4701532,9.904912837
11/12/2020,H.A. SEGOVIA,1707,Segovia,151440,4,25.18518519,18.48917063,9.904912837
12/12/2020,H.A. SEGOVIA,1707,Segovia,151440,4,23.35766423,17.16851558,11.8858954
13/12/2020,H.A. SEGOVIA,1707,Segovia,151440,3,21.16788321,13.86687797,9.904912837
14/12/2020,H.A. SEGOVIA,1707,Segovia,151440,3,19.85294118,14.52720549,10.56524036
15/12/2020,H.A. SEGOVIA,1707,Segovia,151440,3,18.93939394,13.86687797,9.904912837
16/12/2020,H.A. SEGOVIA,1707,Segovia,151440,3,18.8976378,14.52720549,9.904912837
17/12/2020,H.A. SEGOVIA,1707,Segovia,151440,3,19.49152542,13.20655045,8.584257792
18/12/2020,H.A. SEGOVIA,1707,Segovia,151440,4,20.72072072,12.54622293,7.263602747
19/12/2020,H.A. SEGOVIA,1707,Segovia,151440,4,23,13.20655045,6.603275225
20/12/2020,H.A. SEGOVIA,1707,Segovia,151440,4,26.08695652,14.52720549,5.28262018
21/12/2020,H.A. SEGOVIA,1707,Segovia,151440,5,30.58823529,15.84786054,3.301637612
22/12/2020,H.A. SEGOVIA,1707,Segovia,151440,5,34.56790123,13.86687797,3.961965135
23/12/2020,H.A. SEGOVIA,1707,Segovia,151440,4,37.17948718,13.20655045,3.961965135
24/12/2020,H.A. SEGOVIA,1707,Segovia,151440,6,42.66666667,13.20655045,4.622292657
25/12/2020,H.A. SEGOVIA,1707,Segovia,151440,6,45.33333333,13.86687797,4.622292657
26/12/2020,H.A. SEGOVIA,1707,Segovia,151440,6,45.56962025,14.52720549,2.64131009
27/12/2020,H.A. SEGOVIA,1707,Segovia,151440,5,44.57831325,15.18753302,3.961965135
28/12/2020,H.A. SEGOVIA,1707,Segovia,151440,6,43.67816092,12.54622293,4.622292657
29/12/2020,H.A. SEGOVIA,1707,Segovia,151440,6,43.82022472,11.22556788,5.942947702
30/12/2020,H.A. SEGOVIA,1707,Segovia,151440,7,44.68085106,9.904912837,5.942947702
31/12/2020,H.A. SEGOVIA,1707,Segovia,151440,8,42.7184466,9.904912837,5.28262018
01/01/2021,H.A. SEGOVIA,1707,Segovia,151440,8,41.81818182,9.244585314,5.942947702
02/01/2021,H.A. SEGOVIA,1707,Segovia,151440,8,40.6779661,7.263602747,7.263602747
03/01/2021,H.A. SEGOVIA,1707,Segovia,151440,10,40.45801527,6.603275225,7.263602747
04/01/2021,H.A. SEGOVIA,1707,Segovia,151440,9,39.16083916,5.28262018,8.584257792
05/01/2021,H.A. SEGOVIA,1707,Segovia,151440,11,38.125,3.301637612,11.22556788
06/01/2021,H.A. SEGOVIA,1707,Segovia,151440,12,36.66666667,3.301637612,11.8858954
07/01/2021,H.A. SEGOVIA,1707,Segovia,151440,11,33.65853659,4.622292657,13.20655045
08/01/2021,H.A. SEGOVIA,1707,Segovia,151440,10,31.14035088,4.622292657,15.84786054
09/01/2021,H.A. SEGOVIA,1707,Segovia,151440,10,28.85375494,4.622292657,21.79080824
10/01/2021,H.A. SEGOVIA,1707,Segovia,151440,11,26.61870504,3.961965135,21.13048072
11/01/2021,H.A. SEGOVIA,1707,Segovia,151440,12,24.67948718,7.923930269,23.77179081
12/01/2021,H.A. SEGOVIA,1707,Segovia,151440,12,22.15909091,11.8858954,27.07342842
13/01/2021,H.A. SEGOVIA,1707,Segovia,151440,13,20,12.54622293,32.3560486
14/01/2021,H.A. SEGOVIA,1707,Segovia,151440,13,18.70669746,13.86687797,38.95932382
15/01/2021,H.A. SEGOVIA,1707,Segovia,151440,13,17.5,15.84786054,43.58161648
16/01/2021,H.A. SEGOVIA,1707,Segovia,151440,12,16.47509579,17.16851558,45.56259905
17/01/2021,H.A. SEGOVIA,1707,Segovia,151440,13,15.43859649,21.79080824,50.18489171
18/01/2021,H.A. SEGOVIA,1707,Segovia,151440,13,14.54248366,24.43211833,50.18489171
19/01/2021,H.A. SEGOVIA,1707,Segovia,151440,14,13.87195122,31.69572108,57.44849445
20/01/2021,H.A. SEGOVIA,1707,Segovia,151440,12,12.87553648,34.99735869,59.42947702
21/01/2021,H.A. SEGOVIA,1707,Segovia,151440,12,11.86666667,37.63866878,66.69307977
22/01/2021,H.A. SEGOVIA,1707,Segovia,151440,13,11.15288221,41.60063391,72.63602747
23/01/2021,H.A. SEGOVIA,1707,Segovia,151440,14,10.78199052,49.52456418,79.89963022
24/01/2021,H.A. SEGOVIA,1707,Segovia,151440,13,10.25930101,56.78816693,81.88061278
25/01/2021,H.A. SEGOVIA,1707,Segovia,151440,14,9.913793103,62.07078711,79.23930269
26/01/2021,H.A. SEGOVIA,1707,Segovia,151440,15,9.607438017,72.63602747,85.84257792
27/01/2021,H.A. SEGOVIA,1707,Segovia,151440,14,9.519038076,75.93766508,85.84257792
28/01/2021,H.A. SEGOVIA,1707,Segovia,151440,13,9.476801579,78.57897517,92.44585314
29/01/2021,H.A. SEGOVIA,1707,Segovia,151440,13,9.375,83.20126783,91.1251981
30/01/2021,H.A. SEGOVIA,1707,Segovia,151440,15,9.417475728,96.40781828,89.14421553
31/01/2021,H.A. SEGOVIA,1707,Segovia,151440,14,9.477756286,101.6904385,89.14421553
01/02/2021,H.A. SEGOVIA,1707,Segovia,151440,15,9.491850431,110.2746962,82.54094031
02/02/2021,H.A. SEGOVIA,1707,Segovia,151440,15,9.473684211,119.5192816,87.82356049
03/02/2021,H.A. SEGOVIA,1707,Segovia,151440,15,9.560229446,122.8209192,91.1251981
04/02/2021,H.A. SEGOVIA,1707,Segovia,151440,17,9.95215311,120.8399366,93.76650819
05/02/2021,H.A. SEGOVIA,1707,Segovia,151440,16,10.33816425,120.1796091,91.1251981
06/02/2021,H.A. SEGOVIA,1707,Segovia,151440,17,10.63414634,125.4622293,85.84257792
07/02/2021,H.A. SEGOVIA,1707,Segovia,151440,14,10.80277502,130.7448494,80.55995774
08/02/2021,H.A. SEGOVIA,1707,Segovia,151440,15,11.02123357,133.3861595,74.61701004
09/02/2021,H.A. SEGOVIA,1707,Segovia,151440,16,11.56677182,131.405177,77.25832013
10/02/2021,H.A. SEGOVIA,1707,Segovia,151440,18,12.43124312,133.3861595,77.91864765
11/02/2021,H.A. SEGOVIA,1707,Segovia,151440,16,13.14553991,131.405177,68.01373481
12/02/2021,H.A. SEGOVIA,1707,Segovia,151440,16,14.10579345,136.6877971,61.41045959
13/02/2021,H.A. SEGOVIA,1707,Segovia,151440,16,15.20547945,131.405177,48.86423666
14/02/2021,H.A. SEGOVIA,1707,Segovia,151440,15,16.918429,134.0464871,42.26096144
15/02/2021,H.A. SEGOVIA,1707,Segovia,151440,14,18.78172589,132.725832,33.01637612
16/02/2021,H.A. SEGOVIA,1707,Segovia,151440,16,21.0626186,126.7828843,31.69572108
17/02/2021,H.A. SEGOVIA,1707,Segovia,151440,15,22.92993631,122.8209192,31.69572108
18/02/2021,H.A. SEGOVIA,1707,Segovia,151440,14,24.65116279,121.5002641,25.75277338
19/02/2021,H.A. SEGOVIA,1707,Segovia,151440,13,25.87939698,126.7828843,26.4131009
20/02/2021,H.A. SEGOVIA,1707,Segovia,151440,14,27.22371968,116.8779715,23.11146329
21/02/2021,H.A. SEGOVIA,1707,Segovia,151440,13,28.28571429,107.6333862,23.11146329
22/02/2021,H.A. SEGOVIA,1707,Segovia,151440,13,29.6969697,99.70945589,16.50818806
23/02/2021,H.A. SEGOVIA,1707,Segovia,151440,12,30.22508039,95.08716323,19.14949815
24/02/2021,H.A. SEGOVIA,1707,Segovia,151440,12,31.16438356,89.80454305,19.14949815
25/02/2021,H.A. SEGOVIA,1707,Segovia,151440,12,31.89964158,87.82356049,15.84786054
26/02/2021,H.A. SEGOVIA,1707,Segovia,151440,13,33.33333333,77.91864765,15.84786054
27/02/2021,H.A. SEGOVIA,1707,Segovia,151440,13,33.7164751,71.97569995,15.84786054
28/02/2021,H.A. SEGOVIA,1707,Segovia,151440,13,34.50980392,61.41045959,15.18753302
01/03/2021,H.A. SEGOVIA,1707,Segovia,151440,13,35.34136546,52.8262018,13.20655045
02/03/2021,H.A. SEGOVIA,1707,Segovia,151440,12,35.77235772,44.90227153,15.18753302
03/03/2021,H.A. SEGOVIA,1707,Segovia,151440,12,36.51452282,43.58161648,15.18753302
04/03/2021,H.A. SEGOVIA,1707,Segovia,151440,13,37.55274262,42.92128896,13.86687797
05/03/2021,H.A. SEGOVIA,1707,Segovia,151440,14,38.62660944,36.97834126,12.54622293
06/03/2021,H.A. SEGOVIA,1707,Segovia,151440,13,39.30131004,34.99735869,12.54622293
07/03/2021,H.A. SEGOVIA,1707,Segovia,151440,14,40.80717489,33.01637612,11.8858954
08/03/2021,H.A. SEGOVIA,1707,Segovia,151440,14,42.39631336,29.71473851,10.56524036
09/03/2021,H.A. SEGOVIA,1707,Segovia,151440,14,43.72093023,23.77179081,10.56524036
10/03/2021,H.A. SEGOVIA,1707,Segovia,151440,12,44.76190476,23.11146329,10.56524036
11/03/2021,H.A. SEGOVIA,1707,Segovia,151440,13,46.07843137,23.11146329,11.22556788
12/03/2021,H.A. SEGOVIA,1707,Segovia,151440,12,46.70050761,20.4701532,9.244585314
13/03/2021,H.A. SEGOVIA,1707,Segovia,151440,12,47.15025907,21.79080824,8.584257792
14/03/2021,H.A. SEGOVIA,1707,Segovia,151440,13,47.12041885,21.13048072,8.584257792
15/03/2021,H.A. SEGOVIA,1707,Segovia,151440,13,46.84210526,21.13048072,8.584257792
16/03/2021,H.A. SEGOVIA,1707,Segovia,151440,12,46.77419355,19.80982567,9.904912837
17/03/2021,H.A. SEGOVIA,1707,Segovia,151440,11,46.99453552,18.48917063,10.56524036
18/03/2021,H.A. SEGOVIA,1707,Segovia,151440,12,47.48603352,18.48917063,9.904912837
19/03/2021,H.A. SEGOVIA,1707,Segovia,151440,12,48.29545455,17.16851558,7.923930269
20/03/2021,H.A. SEGOVIA,1707,Segovia,151440,12,49.13294798,17.16851558,6.603275225
21/03/2021,H.A. SEGOVIA,1707,Segovia,151440,12,50,17.16851558,6.603275225
22/03/2021,H.A. SEGOVIA,1707,Segovia,151440,12,50.3030303,17.82884311,6.603275225
23/03/2021,H.A. SEGOVIA,1707,Segovia,151440,10,50,18.48917063,7.263602747
24/03/2021,H.A. SEGOVIA,1707,Segovia,151440,10,49.38271605,18.48917063,9.244585314
25/03/2021,H.A. SEGOVIA,1707,Segovia,151440,9,46.66666667,18.48917063,9.244585314
26/03/2021,H.A. SEGOVIA,1707,Segovia,151440,9,44.31137725,19.80982567,8.584257792
27/03/2021,H.A. SEGOVIA,1707,Segovia,151440,8,42.1686747,16.50818806,10.56524036
28/03/2021,H.A. SEGOVIA,1707,Segovia,151440,8,39.52095808,15.18753302,9.904912837
29/03/2021,H.A. SEGOVIA,1707,Segovia,151440,9,37.27810651,16.50818806,8.584257792
30/03/2021,H.A. SEGOVIA,1707,Segovia,151440,9,34.83146067,17.82884311,10.56524036
31/03/2021,H.A. SEGOVIA,1707,Segovia,151440,9,32.97297297,17.82884311,12.54622293
01/04/2021,H.A. SEGOVIA,1707,Segovia,151440,9,32.62032086,17.82884311,15.84786054
02/04/2021,H.A. SEGOVIA,1707,Segovia,151440,11,32.8125,16.50818806,13.86687797
03/04/2021,H.A. SEGOVIA,1707,Segovia,151440,11,32.8358209,16.50818806,11.8858954
04/04/2021,H.A. SEGOVIA,1707,Segovia,151440,11,32.85714286,18.48917063,11.8858954
05/04/2021,H.A. SEGOVIA,1707,Segovia,151440,11,32.42009132,17.82884311,12.54622293
06/04/2021,H.A. SEGOVIA,1707,Segovia,151440,11,32.44444444,15.18753302,14.52720549
07/04/2021,H.A. SEGOVIA,1707,Segovia,151440,10,31.22362869,15.18753302,17.16851558
08/04/2021,H.A. SEGOVIA,1707,Segovia,151440,10,29.41176471,15.18753302,18.48917063
09/04/2021,H.A. SEGOVIA,1707,Segovia,151440,11,27.57352941,15.84786054,21.13048072
10/04/2021,H.A. SEGOVIA,1707,Segovia,151440,12,26.38888889,16.50818806,23.11146329
11/04/2021,H.A. SEGOVIA,1707,Segovia,151440,12,25.32894737,17.82884311,23.11146329
12/04/2021,H.A. SEGOVIA,1707,Segovia,151440,13,24.8427673,17.16851558,22.45113576
13/04/2021,H.A. SEGOVIA,1707,Segovia,151440,14,24.92401216,17.82884311,24.43211833
14/04/2021,H.A. SEGOVIA,1707,Segovia,151440,12,25.07462687,17.82884311,25.09244585
